,name,ownership,ope6_id,state,size,accreditor,retention,branches,online_only,religious_affil,under_investigation,most_common_degree,highest_degree,faculty_salary,instructional_expenditure_per_fte,tuition_revenue_per_fte,locale,carnegie_basic,carnegie_undergrad,carnegie_size_setting,part_time_share,age_entry,percent_dependent,first_generation,percent_black,avg_dependent_income,avg_family_income,median_family_income,ind_low_income,dep_low_income,loan_principal,federal_loan_rate,students_with_any_loans,median_debt_indep_students,pell_grant_debt,percent_pell_grant,fafsa_sent,7_yr_repayment_completion,5_year_declining_balance,relig_y_n,accred_y_n,retention_listed_y_n,fac_salary_listed_y_n,7_yr_repayment_completion_y_n,5_year_declining_balance_y_n,for_profit
3579,Hazelden Betty Ford Graduate School of Addiction Studies,2,40443,MN,1,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,1,0,-2.0,0,4,4,6175,3796,12303,41.0,26.0,0.0,6.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.0,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,0
3580,Minnesota School of Business-Rochester,3,4646,MN,177,Accrediting Council for Independent Colleges and Schools,0.375,9,0,-2.0,0,2,3,3509,5675,20043,12.0,23.0,7.0,6.0,0.2486,27,0.3481759657,0.3804213135,0.0169,64602.0,41158,27600.0,0.6600823045,0.3143297381,19079,0.7955,0.891630901,22333.0,20847.0,0.712982833,0.3460300429,0.7523510972,0.47067783700000004,0,1,1,1,1,1,1
3582,Le Cordon Bleu College of Culinary Arts-Minneapolis,3,30226,MN,491,Accrediting Council for Independent Colleges and Schools,0.7222,3,0,-2.0,0,1,2,4233,4036,10706,21.0,12.0,4.0,1.0,0.0,29,0.3532910389,0.4336710082,0.0855,46254.0,27974,15375.0,0.8405885959999999,0.49831649829999997,12617,0.7093,0.868754956,13646.0,12772.0,0.78667724,0.3132434576,0.5946538124,0.397926118,0,1,1,1,1,1,1
3584,Minnesota School of Business-Waite Park,3,4646,MN,214,Accrediting Council for Independent Colleges and Schools,0.5714,9,0,-2.0,0,2,3,3733,5645,19936,22.0,23.0,7.0,6.0,0.2757,27,0.3481759657,0.3804213135,0.0514,64602.0,41158,27600.0,0.6600823045,0.3143297381,19079,0.7853,0.891630901,22333.0,20847.0,0.712982833,0.3460300429,0.7523510972,0.47067783700000004,0,1,1,1,1,1,1
3585,American Academy of Acupuncture and Oriental Medicine,3,38333,MN,2587,Accrediting Commission for Acupuncture and Oriental Medicine,0.7037229823917844,1,0,-2.0,0,4,4,5026,12860,13190,21.0,26.0,0.0,18.0,0.2329148111819521,34,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,30039,19778.0,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,0,1,0,0,1
3586,University of Phoenix-Minnesota,3,20988,MN,132,North Central Association of Colleges and Schools The Higher Learning Commission,0.6,38,0,-2.0,0,3,4,929,4123,8394,21.0,22.0,10.0,6.0,0.0,31,0.0874417943,0.5416670368,0.1288,31749.0,23816,16789.0,0.739344837,0.6583739837,14400,0.6471,0.8334838090000001,14750.0,14250.0,0.860612093,0.42343866630000004,0.7918375095,0.3081922782,0,1,1,1,1,1,1
3588,Anoka-Ramsey Community College-Cambridge Campus,1,2332,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.5884010331,0.3573333333,0.18488612876935612,61515.0,48036,35833.0,0.6531660011,0.2932960894,8250,0.5183137293405335,0.670579948,11500.0,9473.0,0.650857009,0.4033810754,0.8477157359999999,0.5845094664,0,1,0,0,1,1,0
3589,Central Lakes College-Staples Campus,1,2339,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,25,0.5681691708,0.3395989975,0.18488612876935612,53808.0,39439,28664.0,0.7860824742,0.33496571989999996,9135,0.5183137293405335,0.7139677240000001,11016.0,9500.0,0.754034502,0.2426265999,0.7993311037,0.5712623618,0,1,0,0,1,1,0
3590,M State - Detroit Lakes Campus,1,5541,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,4,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.5760330579,0.3046104928,0.18488612876935612,60625.0,44730,30926.0,0.7348927875,0.3237685318,9137,0.5183137293405335,0.770247934,11460.0,9500.0,0.664738292,0.35123966939999995,0.6995418344619443,0.6096815286999999,0,1,0,0,0,1,0
3591,M State - Moorhead Campus,1,5541,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,4,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.5760330579,0.3046104928,0.18488612876935612,60625.0,44730,30926.0,0.7348927875,0.3237685318,9137,0.5183137293405335,0.770247934,11460.0,9500.0,0.664738292,0.35123966939999995,0.6995418344619443,0.6096815286999999,0,1,0,0,0,1,0
3592,M State - Wadena Campus,1,5541,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,4,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.5760330579,0.3046104928,0.18488612876935612,60625.0,44730,30926.0,0.7348927875,0.3237685318,9137,0.5183137293405335,0.770247934,11460.0,9500.0,0.664738292,0.35123966939999995,0.6995418344619443,0.6096815286999999,0,1,0,0,0,1,0
3593,South Central College-Faribault,1,5537,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.6112730807,0.3780418789,0.18488612876935612,57145.0,44150,31487.0,0.745,0.3306836248,9500,0.5183137293405335,0.712827988,13326.0,10242.0,0.6904761909999999,0.30223517980000003,0.8898809524,0.5872129112,0,1,0,0,1,1,0
3594,Mesabi Range College,1,4009,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.5831134565,0.3558558559,0.18488612876935612,44364.0,34375,21913.0,0.7879746835,0.4932126697,9326,0.5183137293405335,0.748021108,10500.0,9500.0,0.788918206,0.3258575198,0.6851851851999999,0.45707070710000003,0,1,0,0,1,1,0
3595,Northland Community and Technical College - East Grand Forks,1,2385,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,24,0.595159516,0.3168380463,0.18488612876935612,62613.0,47035,33673.0,0.7160326087000001,0.2948243993,9500,0.5183137293405335,0.7777777779999999,12420.0,10096.0,0.6463146320000001,0.299779978,0.8565022422,0.6051088777,0,1,0,0,1,1,0
3596,Ridgewater College,1,5252,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,23,0.6592178771,0.35507627560000005,0.18488612876935612,57882.0,46870,37313.0,0.7035519126,0.2831920904,9250,0.5183137293405335,0.724860335,12100.0,9500.0,0.654562384,0.26862197390000003,0.8876146789,0.6516323024,0,1,0,0,1,1,0
3597,Minnesota State College-SE Technical-Red Wing,1,2393,MN,2587,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,2,0,-2.0,0,0,0,6326,7545,10078,,,,,0.2329148111819521,27,0.45094806270000004,0.3642201835,0.18488612876935612,62271.0,42588,29836.0,0.6966966967,0.2906764168,9500,0.5183137293405335,0.799670239,11500.0,10373.5,0.666117065,0.3157460841,0.8409090909,0.6171993912,0,1,0,0,1,1,0
3602,PCI Academy-Plymouth,3,21609,MN,75,National Accrediting Commission of Cosmetology Arts and Sciences,0.75,2,0,-2.0,0,1,1,6326,2285,6194,13.0,-2.0,-2.0,-2.0,0.3067,24,0.5107142857,0.35,0.1067,65325.0,42813,27849.0,0.7737226277,0.2657342657,8531,0.4592,0.7794312090373222,6582.5,6639.5,0.675,0.30357142859999997,0.8316326531,0.6653543307,0,1,1,0,1,1,1
3603,White Earth Tribal and Community College,2,39214,MN,59,North Central Association of Colleges and Schools The Higher Learning Commission,0.5714,1,0,-2.0,0,2,2,4775,9563,2036,43.0,33.0,3.0,1.0,0.2034,28,0.22,0.45,0.0,25146.0,12896,7138.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,0,1,1,1,0,0,0
3604,National American University-Brooklyn Center,3,4057,MN,511,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,33,0,-2.0,0,2,3,3660,1910,15618,21.0,23.0,5.0,6.0,0.9432,33,0.08523545140000001,0.5221782448,0.3875,30329.0,18952,13568.0,0.8129706643000001,0.6513872135000001,12283,0.8955,0.849681267,12543.0,12668.0,0.7601274929999999,0.3553362122,0.7695530726,0.36714880130000005,0,1,0,1,1,1,1
3606,American Indian OIC Inc,2,25141,MN,99,Accrediting Commission of Career Schools and Colleges,0.7037229823917844,1,0,-2.0,0,1,1,6326,1888,308,11.0,-2.0,-2.0,-2.0,0.1313,37,0.0585365854,0.4511278195,0.40399999999999997,14627.0,12318,9353.0,0.7744003783400789,0.4769168004873773,11443,0.0,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.2585365854,0.6995418344619443,0.4968500596553146,0,1,0,0,0,0,0
3607,Capella University,3,32673,MN,8738,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,1,1,-2.0,0,3,4,6532,1823,18295,11.0,17.0,5.0,15.0,0.8143,35,0.026490066200000002,0.5053251756,0.2792,55554.0,37079,26477.0,0.5690624075999999,0.402173913,8331,0.8465,0.9133314140000001,8432.0,8298.0,0.701122949,0.5581149822,0.8654545455,0.4302090357,0,1,0,1,1,1,1
3608,Walden University,3,25042,MN,8658,North Central Association of Colleges and Schools The Higher Learning Commission,0.3333,1,1,-2.0,0,3,4,6627,2921,8928,11.0,17.0,5.0,15.0,0.9061,35,0.0272146937,0.5141401957,0.33399999999999996,54985.0,40339,27610.0,0.5436334331,0.4485596708,10318,0.6614,0.95979393,10500.0,13000.0,0.47328928200000003,0.5034158360000001,0.798245614,0.3679544015,0,1,1,1,1,1,1
3610,University of Minnesota-Duluth,1,2388,MN,9120,North Central Association of Colleges and Schools The Higher Learning Commission,0.7706,1,0,-2.0,0,3,4,7678,7011,8339,13.0,18.0,14.0,16.0,0.042,20,0.9262707599,0.1997329773,0.0206,93055.0,87493,80142.0,0.8361774744,0.1540342298,18022,0.5838,0.9255158529999999,18000.0,20461.5,0.392048314,0.47986914950000004,0.9546218487,0.8182837914,0,1,1,1,1,1,0
3611,University of Minnesota-Morris,1,2389,MN,1803,North Central Association of Colleges and Schools The Higher Learning Commission,0.7885,1,0,-2.0,0,3,3,6795,8474,5263,33.0,21.0,15.0,11.0,0.0344,20,0.917407878,0.2077028886,0.0139,76059.0,71066,65331.0,0.7744003783400789,0.4769168004873773,12500,0.4985,0.823379924,9626.5,12500.0,0.487928844,0.5476493011,0.9466666667,0.7959814529000001,0,1,1,1,1,1,0
3612,Minnesota School of Business-Richfield,3,4646,MN,673,Accrediting Council for Independent Colleges and Schools,0.2174,9,0,-2.0,0,3,4,5858,5815,20537,21.0,20.0,7.0,6.0,0.3566,27,0.3481759657,0.3804213135,0.0728,64602.0,41158,27600.0,0.6600823045,0.3143297381,19079,0.7254,0.891630901,22333.0,20847.0,0.712982833,0.3460300429,0.7523510972,0.47067783700000004,0,1,1,1,1,1,1
3613,Model College of Hair Design,3,9831,MN,92,National Accrediting Commission of Cosmetology Arts and Sciences,0.9167,1,0,-2.0,0,1,1,6326,1733,10066,13.0,-2.0,-2.0,-2.0,0.0109,22,0.6518987342,0.3098591549,0.0652,58471.0,43740,32802.0,0.8,0.3106796117,7139,0.6131,0.7794312090373222,9500.0,7500.0,0.658227848,0.2721518987,0.6995418344619443,0.6578947368,0,1,1,0,0,1,1
3614,Minnesota State University Moorhead,1,2367,MN,5496,North Central Association of Colleges and Schools The Higher Learning Commission,0.7066,1,0,-2.0,0,3,4,7745,7267,5398,22.0,19.0,13.0,13.0,0.1488,22,0.7899561578000001,0.22594319629999998,0.0275,78544.0,68462,61095.0,0.6565464896000001,0.16094853679999999,15700,0.637,0.9350338779999999,17275.0,18500.0,0.464726983,0.4236747708,0.9093877551,0.7369230769,0,1,1,1,1,1,0
3615,North Hennepin Community College,1,2370,MN,6327,North Central Association of Colleges and Schools The Higher Learning Commission,0.5012,1,0,-2.0,0,2,2,7196,4874,2774,21.0,2.0,1.0,3.0,0.7193,26,0.46758255,0.3813169985,0.2352,50425.0,37190,27294.0,0.6862833861,0.39587628869999997,8344,0.452,0.651964329,10500.0,9189.0,0.72812726,0.4401060497,0.7959866220999999,0.5408279529,0,1,1,1,1,1,0
3616,National American University-Roseville,3,4057,MN,264,North Central Association of Colleges and Schools The Higher Learning Commission,0.7037229823917844,33,0,-2.0,0,2,3,4229,2656,15938,21.0,23.0,5.0,6.0,0.9242,33,0.08523545140000001,0.5221782448,0.3295,30329.0,18952,13568.0,0.8129706643000001,0.6513872135000001,12283,0.8167,0.849681267,12543.0,12668.0,0.7601274929999999,0.3553362122,0.7695530726,0.36714880130000005,0,1,0,1,1,1,1
3617,Sanford-Brown College-Mendota Heights,3,7351,MN,150,Accrediting Council for Independent Colleges and Schools,0.7037229823917844,2,0,-2.0,0,3,3,5037,9896,22676,21.0,22.0,5.0,6.0,0.4933,29,0.26724137929999997,0.3816793893,0.04,43034.0,21905,13230.0,0.8862745098,0.5053763441,20667,0.8391,0.931034483,20854.5,21254.0,0.8218390809999999,0.42241379310000005,0.6982570806,0.4890730972,0,1,0,1,1,1,1
3618,Mesabi Range College,1,4009,MN,878,North Central Association of Colleges and Schools The Higher Learning Commission,0.5388,2,0,-2.0,0,1,2,7289,6423,2464,33.0,6.0,2.0,2.0,0.2597,24,0.5831134565,0.3558558559,0.07400000000000001,44364.0,34375,21913.0,0.7879746835,0.4932126697,9326,0.4477,0.748021108,10500.0,9500.0,0.788918206,0.3258575198,0.6851851851999999,0.45707070710000003,0,1,1,1,1,1,0
3619,Metropolitan State University,1,10374,MN,7280,North Central Association of Colleges and Schools The Higher Learning Commission,0.7031,1,0,-2.0,0,3,4,8156,4518,4823,11.0,18.0,5.0,12.0,0.631,29,0.250171507,0.3765432099,0.1853,53311.0,35535,25555.0,0.6392192742,0.407678245,13500,0.5215,0.7642350790000001,15000.0,14552.0,0.6956322890000001,0.5488223188,0.8541905854999999,0.6503942922,0,1,1,1,1,1,0
3620,University of Minnesota-Twin Cities,1,3969,MN,30135,North Central Association of Colleges and Schools The Higher Learning Commission,0.9245,2,0,-2.0,0,3,4,11091,13558,11369,11.0,15.0,15.0,15.0,0.0727,21,0.8692735288,0.19772727269999998,0.0392,93927.0,84507,72194.0,0.788856305,0.1794928335,17750,0.4344,0.8853747359999999,19659.5,19382.5,0.41872723799999995,0.5773433007,0.9186666667,0.7820171848999999,0,1,1,1,1,1,0
3621,University of Minnesota-Crookston,1,4069,MN,1876,North Central Association of Colleges and Schools The Higher Learning Commission,0.66,1,0,-2.0,0,3,3,6835,6197,6048,32.0,22.0,9.0,10.0,0.3342,26,0.47641073079999996,0.31150793649999997,0.0698,72935.0,57946,46183.0,0.4505300353,0.2097087379,13000,0.3741,0.8825161890000001,12896.5,14079.0,0.539315449,0.4458834413,0.6995418344619443,0.755,0,1,1,1,0,1,0
3622,Minneapolis Business College,3,4645,MN,231,Accrediting Council for Independent Colleges and Schools,0.8413,1,0,-2.0,0,1,2,4472,2312,17899,21.0,7.0,4.0,1.0,0.0,21,0.7886904762000001,0.36283185840000004,0.0346,48106.0,41610,28944.0,0.7744003783400789,0.4769168004873773,11667,0.9414,0.967261905,11644.0,10859.0,0.7410714290000001,0.181547619,0.7888446215,0.7333333333,0,1,1,1,1,1,1
3623,Minneapolis College of Art and Design,2,2365,MN,658,North Central Association of Colleges and Schools The Higher Learning Commission,0.8348,1,0,-2.0,0,3,4,7182,12923,20327,11.0,30.0,13.0,7.0,0.0319,22,0.7627118643999999,0.18567639260000002,0.040999999999999995,84354.0,69497,52367.0,0.7755102040999999,0.23174603170000002,19500,0.8895,0.7794312090373222,18375.0,27000.0,0.426150121,0.4455205811,0.8870056497,0.7683923706,0,1,1,1,1,1,0
3624,Minneapolis Community and Technical College,1,2362,MN,8220,North Central Association of Colleges and Schools The Higher Learning Commission,0.4879,1,0,-2.0,0,2,2,7344,4863,2162,11.0,4.0,1.0,4.0,0.6243,27,0.4144917582,0.3987813135,0.3238,40566.0,25609,15804.0,0.8442815249,0.5231980116,9500,0.4981,0.6581387360000001,11986.5,9700.0,0.8051167579999999,0.4198145604,0.6995418344619443,0.4126519586,0,1,1,1,0,1,0
3625,Herzing University-Minneapolis,3,9621,MN,263,North Central Association of Colleges and Schools The Higher Learning Commission,1.0,11,0,-2.0,0,1,3,5719,7788,14445,21.0,26.0,5.0,6.0,0.5703,31,0.1399692635,0.5277980447,0.0913,40474.0,24289,16935.0,0.7707216495,0.5557432432,10628,0.8206,0.872325334,10814.0,10437.0,0.825629507,0.532332427,0.7265306122,0.36475247520000004,0,1,1,1,1,1,1
3626,Minnesota School of Cosmetology-Woodbury Campus,3,22381,MN,122,National Accrediting Commission of Cosmetology Arts and Sciences,0.7647,2,0,-2.0,0,1,1,6326,3525,13773,21.0,-2.0,-2.0,-2.0,0.0,24,0.4831804281,0.41263940520000003,0.0328,58173.0,36777,22096.0,0.875739645,0.3101265823,9617,0.6324,0.896024465,9500.0,9500.0,0.7247706420000001,0.3455657492,0.5647058824,0.37349397590000005,0,1,1,0,1,1,1
3627,Academy College,3,20503,MN,119,Accrediting Council for Independent Colleges and Schools,0.7037229823917844,1,0,-2.0,0,2,3,6326,2785,11673,13.0,23.0,5.0,6.0,0.4034,28,0.2413793103,0.25333333329999996,0.1176,60560.0,40503,30522.0,0.7744003783400789,0.4769168004873773,15684,0.6913,0.7794312090373222,14241.0,21124.5,0.609195402,0.275862069,0.6363636364,0.4418604651,0,1,0,0,1,1,1
3628,Alexandria Technical & Community College,1,5544,MN,1663,North Central Association of Colleges and Schools The Higher Learning Commission,0.7224,1,0,-2.0,0,2,2,7351,6464,3727,41.0,6.0,2.0,2.0,0.2249,22,0.7204751922,0.2801822323,0.0078,66706.0,55477,45584.0,0.6975,0.2386032978,9500,0.4067,0.8259958070000001,12380.0,9500.0,0.592592593,0.2173305381,0.9017543859999999,0.7349397590000001,0,1,1,1,1,1,0
3629,Anoka Technical College,1,7350,MN,1829,North Central Association of Colleges and Schools The Higher Learning Commission,0.5093,1,0,-2.0,0,1,2,7080,6794,3047,21.0,7.0,2.0,2.0,0.4675,28,0.3715627096,0.3500784929,0.0776,65469.0,42771,28989.0,0.6691568836999999,0.2653429603,9500,0.5549,0.7592219990000001,12700.0,10692.0,0.681421865,0.3554661301,0.8387978142,0.5797235022999999,0,1,1,1,1,1,0
3630,Anoka-Ramsey Community College,1,2332,MN,6185,North Central Association of Colleges and Schools The Higher Learning Commission,0.5658,2,0,-2.0,0,2,2,7276,4335,2830,21.0,2.0,1.0,3.0,0.6141,24,0.5884010331,0.3573333333,0.0842,61515.0,48036,35833.0,0.6531660011,0.2932960894,8250,0.3642,0.670579948,11500.0,9473.0,0.650857009,0.4033810754,0.8477157359999999,0.5845094664,0,1,1,1,1,1,0
3631,Augsburg College,2,2334,MN,2552,North Central Association of Colleges and Schools The Higher Learning Commission,0.7495,1,0,39.0,0,3,4,7257,9081,16467,11.0,18.0,9.0,10.0,0.223,22,0.7532467531999999,0.2801204819,0.1066,73267.0,62968,45210.0,0.6245614035,0.2988505747,22387,0.7043,0.877056277,23000.0,25000.0,0.605194805,0.6311688312,0.9471624265999999,0.764892772,1,1,1,1,1,1,0
3632,Riverland Community College,1,2335,MN,2353,North Central Association of Colleges and Schools The Higher Learning Commission,0.586,1,0,-2.0,0,2,2,7365,6668,3175,32.0,5.0,1.0,2.0,0.5516,25,0.5130373502000001,0.3648535565,0.051,54527.0,39955,28517.0,0.7279305355,0.35164835159999996,9500,0.4005,0.713178295,12414.0,10500.0,0.7484143759999999,0.2572233968,0.8648648648999999,0.5532233883,0,1,1,1,1,1,0
3633,Northwest Technical College,1,5759,MN,744,North Central Association of Colleges and Schools The Higher Learning Commission,0.5455,1,0,-2.0,0,1,2,7219,8253,3360,33.0,9.0,1.0,2.0,0.4892,27,0.3841642229,0.3205342237,0.0175,54445.0,37480,26091.0,0.7047619048,0.33969465649999997,9419,0.4276,0.693548387,9500.0,9460.5,0.752199414,0.1891495601,0.7537688442,0.5215909090999999,0,1,1,1,1,1,0
3634,Bemidji State University,1,2336,MN,4386,North Central Association of Colleges and Schools The Higher Learning Commission,0.6801,1,0,-2.0,0,3,4,7585,5853,4969,33.0,20.0,9.0,13.0,0.2095,23,0.7086743044,0.2624614027,0.0176,76092.0,65229,57433.0,0.5126404494,0.1963048499,12602,0.6099,0.880523732,13326.5,14736.0,0.5110474629999999,0.3964811784,0.9034090909,0.6966173362,0,1,1,1,1,1,0
3635,Century College,1,10546,MN,8755,North Central Association of Colleges and Schools The Higher Learning Commission,0.5628,1,0,-2.0,0,2,2,7346,4986,2739,21.0,4.0,1.0,4.0,0.6088,25,0.5335537833,0.357444693,0.1042,53854.0,39834,26656.0,0.7326939116,0.3857090777,9124,0.4653,0.633728847,12393.0,9844.0,0.7074499129999999,0.4028399144,0.8553719008,0.5318783718,0,1,1,1,1,1,0
3636,The Art Institutes International-Minnesota,3,10248,MN,932,Accrediting Council for Independent Colleges and Schools,0.4135,1,0,-2.0,0,3,3,4787,5410,13978,11.0,30.0,7.0,6.0,0.2843,24,0.6196032672,0.30068027210000003,0.147,53127.0,38779,23382.0,0.8466257669,0.4161958569,15834,0.8019,0.8938156359999999,15834.0,17003.5,0.705950992,0.301050175,0.8300653595,0.510230179,0,1,1,1,1,1,1
3637,Luther Seminary,2,2357,MN,2587,Commission on Accrediting of the Association of Theological Schools,0.7037229823917844,1,0,39.0,0,4,4,6047,13383,6523,11.0,24.0,0.0,18.0,0.2329148111819521,25,0.4752097421316015,0.4651198897441582,0.18488612876935612,48748.06435154707,37370,27203.44842007435,0.7744003783400789,0.4769168004873773,11443,0.5183137293405335,0.7794312090373222,12497.901421800947,12672.740203761756,0.7237045962785821,0.4636515619105719,0.6995418344619443,0.4968500596553146,1,1,0,1,0,0,0
